HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Port
1,0,0,39.0,0,2167.0,30.0,1472.0,311.1387779083431,0.0,True,6,1
0,0,1,15.0,0,224.687617481203,0.0,533.0,72.0,0.0,False,1,1
0,0,2,60.0,0,0.0,0.0,0.0,8.0,698.0,False,3,1
0,0,0,49.0,0,0.0,366.0,0.0,0.0,401.0,True,3,1
0,0,1,23.0,0,8.0,173.0,0.0,1052.0,0.0,False,1,0
0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,1,0
0,0,0,17.0,0,108.0,4.0,1898.0,13.0,0.0,False,1,0
0,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,1,0,16.0,0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,True,1,0
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,0,0,26.0,0,113.0,38.0,0.0,0.0,630.0,False,1,0
0,0,0,56.0,0,2.0,736.0,0.0,71.0,0.0,False,3,0
2,0,2,26.0,0,866.0,0.0,0.0,0.0,0.0,True,5,0
2,0,0,41.0,0,145.0,0.0,2383.0,30.0,40.0,True,1,0
2,0,0,27.0,0,20.0,0.0,1000.0,36.0,0.0,True,5,1
0,0,0,31.0,0,470.0,0.0,0.0,182.0,52.0,False,3,0
0,0,0,40.0,0,3.0,0.0,61.0,0.0,742.0,True,1,0
1,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
1,0,0,50.0,1,0.0,7293.0,136.0,97.0,440.0,True,0,1
1,0,2,42.0,0,1751.0,516.0,0.0,12.0,672.0,False,2,0
1,0,0,50.0,0,52.0,996.0,0.0,700.0,1.0,False,4,1
0,0,0,39.0,0,14.0,583.0,310.0,0.0,0.0,True,3,1
0,0,0,27.0,0,0.0,458.07720329024676,192.0,38.0,599.0,False,1,0
2,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,0,0,30.0,0,768.0,11.0,2010.0,0.0,0.0,True,4,1
2,1,0,16.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,3,1
0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,1,2,68.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
0,0,2,22.0,0,38.0,19.0,348.0,217.0,115.0,False,1,0
2,0,2,36.0,0,1339.0,6.0,7810.0,0.0,0.0,True,4,1
0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,28.0,0,944.0,0.0,0.0,0.0,75.0,False,3,0
0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,37.0,0,21.0,54.0,5.0,178.0,431.0,False,1,1
0,0,0,31.0,0,32.0,2667.0,0.0,0.0,9.0,True,1,0
0,0,0,31.0,0,224.687617481203,0.0,0.0,1490.0,0.0,False,1,0
0,0,0,43.0,0,142.0,1208.0,0.0,0.0,204.0,False,1,0
0,0,0,15.0,0,0.0,532.0,29.0,0.0,163.0,False,1,1
0,0,0,58.0,0,224.687617481203,0.0,0.0,444.0,0.0,True,3,1
2,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,24.0,0,3481.0,0.0,1236.0,2.0,256.0,False,1,1
0,0,0,49.0,0,0.0,69.0,92.0,1600.0,15.0,False,3,1
1,0,2,73.0,0,181.0,1.0,840.0,2618.0,1949.0,False,2,1
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
1,1,0,50.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
1,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,49.0,0,355.0,449.0,8.0,0.0,0.0,False,3,0
0,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,False,3,0
2,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,0,0,23.0,0,7.0,0.0,0.0,716.0,800.0,True,4,1
0,1,0,23.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,3,1
2,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,True,4,0
0,0,0,36.0,0,1912.0,0.0,0.0,2.0,0.0,False,1,1
2,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,1,2,29.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,4,1
1,1,0,21.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,0,1
1,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
2,0,2,23.0,0,71.0,0.0,1376.0,0.0,890.0,False,4,1
1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,5,0
0,0,0,22.0,0,735.0,138.0,173.72916912197996,0.0,0.0,False,1,0
0,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,0,52.0,0,2.0,46.0,800.0,0.0,773.0,False,4,0
0,0,0,22.0,0,0.0,752.0,18.0,0.0,18.0,True,4,1
1,0,2,31.0,0,0.0,1604.0,4058.0,4094.0,124.0,False,6,0
2,0,0,23.0,0,3211.0,4.0,243.0,0.0,0.0,False,4,0
0,0,1,35.0,0,22.0,0.0,1179.0,0.0,33.0,False,1,1
1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
1,0,2,39.0,0,0.0,60.0,0.0,310.0,4674.0,False,0,0
1,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,48.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
0,0,0,25.0,0,0.0,10.0,909.0,0.0,17.0,False,1,1
1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,2,0
1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,True,2,0
1,0,0,27.0,0,69.0,2878.0,0.0,4232.0,3798.0,False,5,1
1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
1,0,2,20.0,0,0.0,17958.0,99.0,14.0,57.0,True,6,1
1,0,2,40.0,0,6103.0,7570.0,860.0,13117.0,192.0,False,6,1
0,0,0,18.0,0,0.0,18.0,73.0,2134.0,25.0,False,1,0
0,0,0,21.0,0,0.0,0.0,901.0,3.0,0.0,False,1,0
0,0,0,38.0,0,190.0,1.0,616.0,0.0,304.8547912992357,True,3,1
1,0,2,62.0,0,362.0,1049.0,46.0,104.0,829.0,True,2,0
0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,48.0,1,2191.0,0.0,172.0,1.0,0.0,False,1,1
2,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,53.0,0,0.0,0.0,0.0,0.0,0.0,False,4,0
0,0,0,26.0,0,0.0,0.0,1.0,0.0,398.0,True,3,1
2,1,0,46.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,1,1
0,0,0,32.0,0,0.0,326.0,31.0,5.0,545.0,False,3,1
0,0,0,40.0,0,862.0,0.0,0.0,0.0,59.0,False,1,1
2,0,0,27.0,0,725.0,0.0,1660.0,0.0,0.0,True,5,0
0,0,0,28.0,0,0.0,669.0,0.0,1.0,2.0,True,1,1
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
2,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
1,0,0,25.0,0,0.0,4612.0,0.0,2585.0,1919.0,False,6,0
2,0,0,28.82793046746535,0,473.0,0.0,575.0,0.0,0.0,False,4,1
2,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
1,0,2,27.0,0,146.0,3786.0,490.0,0.0,18.0,True,3,1
1,0,0,59.0,0,0.0,0.0,0.0,0.0,0.0,True,2,0
1,0,0,24.0,0,0.0,0.0,0.0,0.0,0.0,False,2,0
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,16.0,0,501.0,974.0,1164.0,0.0,0.0,False,1,1
1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,True,5,0
0,0,1,25.0,0,0.0,1428.0,0.0,1483.0,0.0,False,1,0
0,0,0,39.0,0,130.0,741.0,0.0,0.0,0.0,False,1,1
0,0,0,15.0,0,0.0,0.0,0.0,938.0,44.0,False,4,1
0,0,2,16.0,0,43.0,3.0,750.0,0.0,0.0,True,1,1
2,0,0,35.0,0,1719.0,4389.0,1015.0,0.0,14.0,True,1,0
2,0,2,43.0,0,528.0,13.0,1583.0,11.0,0.0,False,4,0
2,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
1,0,0,60.0,0,0.0,960.0,46.0,854.0,17074.0,False,6,1
0,0,0,49.0,0,173.0,0.0,18.0,580.0,1.0,False,3,1
2,0,0,50.0,0,118.0,0.0,1041.0,0.0,0.0,True,1,1
1,0,0,40.0,0,0.0,120.0,0.0,2814.0,318.0,False,6,0
2,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,18.0,0,1988.0,0.0,95.0,0.0,0.0,False,4,1
2,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
2,0,0,56.0,1,995.0,0.0,177.0,0.0,739.0,False,1,0
0,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,29.0,0,0.0,10.0,0.0,5.0,975.0,False,4,1
1,0,0,22.0,0,0.0,1914.0,2090.0,100.0,0.0,True,6,1
1,1,2,24.0,0,0.0,0.0,0.0,311.1387779083431,0.0,True,6,1
1,0,0,23.0,0,69.0,6101.0,0.0,0.0,214.0,True,6,1
1,0,0,28.0,1,0.0,14076.0,0.0,928.0,372.0,True,6,1
1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,0,0,32.0,0,0.0,89.0,0.0,8330.0,1.0,False,6,1
0,0,0,37.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,26.0,0,0.0,0.0,677.0,1.0,108.0,False,3,0
0,0,0,43.0,0,1944.0,17.0,657.0,0.0,0.0,True,1,0
0,0,0,25.0,0,439.0,0.0,0.0,557.0,0.0,False,4,1
0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,15.0,0,9.0,776.0,4.0,0.0,2.0,True,4,0
0,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
0,0,0,20.0,0,559.0,0.0,83.0,112.0,0.0,True,3,1
2,0,0,47.0,0,160.0,0.0,1232.0,36.0,0.0,True,1,0
2,0,2,16.0,0,1228.0,0.0,450.0,446.0,304.8547912992357,False,4,0
0,1,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,22.0,0,245.0,0.0,0.0,661.0,1.0,False,3,0
2,0,0,39.0,0,9.0,0.0,687.0,0.0,0.0,True,1,1
1,1,2,57.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,1,2,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,0,1
0,0,0,70.0,0,28.0,0.0,0.0,672.0,104.0,False,1,0
1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,0,0,49.0,0,0.0,1757.0,0.0,797.0,567.0,True,0,1
0,0,2,25.0,0,0.0,12.0,851.0,19.0,103.0,False,4,1
1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,0,0,37.0,0,26.0,2898.0,9.0,0.0,40.0,True,5,0
1,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,5,0
2,0,0,28.0,0,1998.0,0.0,13.0,87.0,0.0,False,4,0
0,0,0,22.0,0,969.0,47.0,23.0,134.0,0.0,False,4,0
1,0,0,26.0,0,135.0,2080.0,7.0,34.0,84.0,True,0,1
0,0,1,25.0,0,60.0,0.0,0.0,0.0,777.0,False,3,1
0,0,0,19.0,0,0.0,0.0,0.0,804.0,5.0,False,3,1
2,0,0,20.0,0,3839.0,57.0,1967.0,4.0,2.0,False,1,1
0,0,2,35.0,0,0.0,71.0,631.0,0.0,0.0,False,1,0
0,0,0,37.0,0,951.0,0.0,0.0,80.0,0.0,False,1,0
1,0,2,37.0,0,0.0,9965.0,0.0,5697.0,676.0,False,6,1
0,0,0,13.0,0,0.0,114.0,682.0,0.0,7.0,False,1,0
0,0,1,20.0,0,0.0,458.07720329024676,0.0,0.0,1318.0,False,1,0
2,0,0,65.0,0,3358.0,1.0,12.0,0.0,0.0,False,3,1
2,0,0,29.0,0,456.0,230.0,363.0,0.0,0.0,False,4,1
1,0,0,0.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,6,0
1,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
1,0,2,28.0,0,0.0,4173.0,0.0,33.0,420.0,True,6,0
1,0,2,28.0,0,0.0,160.0,0.0,1538.0,1426.0,False,6,0
0,0,0,21.0,0,0.0,0.0,0.0,43.0,667.0,False,3,0
0,0,1,45.0,0,1.0,15.0,44.0,0.0,1541.0,False,4,1
0,0,0,21.0,0,27.0,458.07720329024676,782.0,0.0,0.0,True,3,0
0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,38.0,0,0.0,806.0,3.0,0.0,0.0,True,3,1
0,0,2,24.0,0,0.0,893.0,0.0,4.0,8.0,True,4,0
0,0,0,22.0,0,712.0,6.0,70.0,0.0,0.0,False,4,0
0,0,0,44.0,0,3.0,0.0,33.0,769.0,0.0,True,1,1
0,0,1,41.0,0,0.0,0.0,0.0,0.0,628.0,False,1,1
0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,0,0,26.0,0,1967.0,0.0,116.0,311.1387779083431,0.0,False,1,0
2,1,0,54.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,19.0,0,1962.0,0.0,1.0,641.0,0.0,False,1,0
0,0,0,32.0,0,0.0,243.0,0.0,0.0,776.0,False,3,1
0,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,0,26.0,0,554.0,1307.0,32.0,93.0,1553.0,False,6,0
1,0,0,28.0,0,0.0,4340.0,0.0,186.0,0.0,True,6,0
0,0,1,21.0,0,1.0,22.0,0.0,649.0,2.0,False,3,1
1,0,2,38.0,0,0.0,692.0,0.0,3587.0,0.0,False,0,0
1,1,0,43.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,0,0
0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,0,0,20.0,0,0.0,275.0,1690.0,580.0,5499.0,False,0,1
0,0,2,24.0,0,0.0,58.0,618.0,0.0,41.0,False,1,1
0,0,2,34.0,0,0.0,442.0,175.0,79.0,3.0,False,1,0
2,0,0,42.0,0,1058.0,0.0,0.0,0.0,0.0,False,5,0
2,0,0,24.0,0,2261.0,0.0,95.0,10.0,0.0,False,1,0
0,0,0,28.0,0,0.0,0.0,285.0,136.0,337.0,False,1,0
2,0,0,29.0,0,907.0,0.0,0.0,142.0,0.0,False,4,0
1,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
0,0,0,29.0,0,888.0,0.0,1.0,0.0,0.0,False,3,1
0,0,2,14.0,0,224.687617481203,1.0,400.0,297.0,0.0,False,1,1
0,0,2,16.0,0,0.0,17.0,1211.0,0.0,25.0,True,1,1
0,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,0,27.0,0,0.0,2897.0,659.0,485.0,11.0,True,4,0
1,0,0,28.82793046746535,0,0.0,996.0,0.0,726.0,813.0,False,4,0
0,0,0,23.0,0,779.0,7.0,9.0,9.0,0.0,False,1,1
0,0,0,16.0,0,418.0,195.0,100.0,88.0,90.0,False,3,1
0,0,0,30.0,0,0.0,6.0,0.0,0.0,1435.0,True,1,1
0,0,0,24.0,0,468.0,0.0,163.0,0.0,0.0,False,1,0
0,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,2,25.0,0,0.0,3512.0,20.0,24.0,1459.0,True,6,1
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
0,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,0,0,30.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
0,0,0,31.0,0,0.0,0.0,717.0,0.0,0.0,False,1,0
0,0,0,20.0,0,0.0,750.0,957.0,0.0,722.0,False,1,0
0,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,0,35.0,0,0.0,5552.0,6.0,8.0,226.0,True,5,1
1,0,0,46.0,0,0.0,664.0,0.0,2.0,2177.0,False,5,1
0,1,0,63.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
1,0,2,37.0,0,0.0,1678.0,0.0,36.0,3128.0,False,2,1
0,0,0,23.0,0,26.0,266.0,404.0,0.0,0.0,True,4,0
0,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,0,16.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,3,1
0,0,0,20.0,0,0.0,0.0,2330.0,120.0,0.0,True,1,0
0,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,False,1,0
0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,41.0,0,0.0,176.0,414.0,133.0,0.0,False,1,0
2,0,0,28.82793046746535,0,1216.0,0.0,30.0,43.0,0.0,False,1,1
0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
2,0,0,26.0,0,782.0,0.0,0.0,2503.0,1.0,False,5,1
0,1,0,51.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
0,0,1,36.0,0,56.0,458.07720329024676,81.0,0.0,468.0,False,1,0
0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
0,1,1,48.0,0,0.0,0.0,173.72916912197996,0.0,0.0,False,3,0
2,0,0,24.0,0,235.0,0.0,1642.0,1042.0,229.0,False,5,0
2,0,2,19.0,0,1043.0,0.0,138.0,0.0,0.0,False,5,0
0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,24.0,0,332.0,9.0,356.0,0.0,0.0,False,1,0
0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,13.0,0,0.0,999.0,0.0,0.0,4.0,True,1,1
2,0,0,39.0,0,42.0,0.0,352.0,1.0,369.0,False,5,0
1,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
0,0,1,23.0,0,64.0,4.0,0.0,1125.0,304.8547912992357,False,1,0
1,0,2,43.0,0,0.0,2093.0,0.0,3409.0,30.0,False,5,1
2,0,0,19.0,0,3332.0,878.0,926.0,781.0,0.0,False,1,1
2,1,2,30.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,1,1
0,1,0,52.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,35.0,0,2224.0,458.07720329024676,105.0,1.0,0.0,False,3,1
0,0,0,16.0,0,4.0,1666.0,0.0,35.0,40.0,True,3,1
0,0,0,21.0,0,0.0,13.0,0.0,720.0,170.0,False,1,0
0,0,1,45.0,0,0.0,0.0,0.0,0.0,595.0,False,1,1
0,0,0,22.0,0,0.0,125.0,0.0,663.0,0.0,False,4,1
0,1,2,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,False,3,1
0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,1,63.0,0,526.0,2.0,0.0,0.0,0.0,False,3,1
0,0,1,56.0,0,1.0,2.0,0.0,102.0,304.8547912992357,False,1,1
0,1,0,40.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,3,1
0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,0,24.0,0,0.0,458.07720329024676,3.0,797.0,5.0,False,1,1
0,0,0,36.0,0,21.0,0.0,844.0,0.0,0.0,False,1,1
0,0,0,13.0,0,244.0,0.0,100.0,423.0,14.0,False,3,1
0,0,2,13.0,0,0.0,722.0,0.0,37.0,8.0,False,1,1
0,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,44.0,0,143.0,47.0,0.0,717.0,87.0,False,4,1
1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,0,2,57.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
0,0,2,26.0,0,0.0,158.0,0.0,0.0,912.0,False,1,1
2,0,0,62.0,0,453.0,1.0,1911.0,0.0,0.0,False,1,0
2,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
0,0,0,24.0,0,590.0,0.0,1.0,168.0,16.0,False,1,0
0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,63.0,0,0.0,742.0,0.0,125.0,3.0,False,1,0
1,0,0,20.0,0,1040.0,2487.0,0.0,174.0,182.0,True,5,1
0,0,0,15.0,0,0.0,610.0,267.0,311.1387779083431,0.0,False,1,0
0,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,24.0,0,61.0,397.0,185.0,1.0,0.0,True,1,0
0,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,0,0,36.0,0,10.0,2478.0,2080.0,19.0,328.0,True,4,0
0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,0,0,27.0,0,0.0,14.0,0.0,0.0,2325.0,False,6,1
1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
1,0,2,27.0,0,0.0,44.0,4761.0,5.0,41.0,True,2,0
1,0,0,14.0,0,0.0,3124.0,40.0,219.0,189.0,False,2,0
1,0,0,32.0,1,527.0,1863.0,0.0,417.0,2905.0,False,2,0
1,0,2,33.0,1,0.0,16.0,12.0,2349.0,12.0,False,2,0
0,0,0,35.0,0,3.0,0.0,651.0,0.0,78.0,True,1,1
0,0,2,21.0,0,301.0,458.07720329024676,19.0,0.0,0.0,False,1,0
0,0,0,57.0,0,906.0,22.0,0.0,8293.0,391.0,False,6,0
1,0,0,42.0,0,159.0,4387.0,2.0,3.0,485.0,True,6,0
0,0,2,20.0,0,0.0,6.0,552.0,20.0,0.0,True,1,0
2,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
1,0,2,49.0,0,0.0,7683.0,0.0,13016.0,0.0,False,0,1
0,0,1,23.0,0,0.0,3.0,0.0,0.0,546.0,False,1,1
2,0,0,24.0,0,1058.0,0.0,0.0,280.0,0.0,False,1,1
0,0,0,24.0,0,0.0,0.0,0.0,0.0,757.0,False,1,1
0,0,2,23.0,0,9.0,1.0,0.0,492.0,109.0,True,1,1
0,0,0,24.0,0,0.0,489.0,21.0,0.0,184.0,False,1,1
0,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
0,0,1,17.0,0,0.0,1381.0,2.0,0.0,0.0,False,1,0
0,0,0,20.0,0,415.0,479.0,0.0,1019.0,239.0,False,1,0
0,0,0,22.0,0,0.0,0.0,0.0,0.0,1201.0,False,1,1
1,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
1,1,2,22.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
0,0,0,29.0,0,3.0,0.0,664.0,683.0,34.0,False,1,1
1,0,0,28.82793046746535,0,0.0,4155.0,0.0,1368.0,42.0,False,0,0
1,1,0,31.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,0,0
1,0,2,37.0,0,1.0,4462.0,1.0,9206.0,3.0,False,0,0
1,0,2,44.0,0,0.0,4322.0,3.0,153.0,52.0,True,0,0
1,0,2,34.0,0,0.0,2612.0,1.0,131.0,2714.0,False,0,0
0,0,2,23.0,0,602.0,0.0,0.0,0.0,24.0,False,3,1
0,0,0,18.0,0,457.0,0.0,11.0,335.0,0.0,False,1,1
0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
0,0,0,23.0,0,224.687617481203,134.0,482.0,311.1387779083431,27.0,False,1,0
0,0,0,18.0,0,0.0,10.0,0.0,0.0,738.0,False,1,1
2,0,0,22.0,0,0.0,0.0,1128.0,0.0,45.0,False,4,1
2,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,False,4,1
2,0,0,31.0,0,907.0,0.0,437.0,2.0,0.0,False,1,1
0,1,0,48.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
1,0,2,51.0,1,0.0,287.0,0.0,1442.0,66.0,True,2,1
2,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
2,0,0,32.0,0,288.0,0.0,592.0,670.0,40.0,False,4,0
0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
0,0,1,28.0,0,0.0,0.0,0.0,669.0,16.0,False,1,1
2,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,0,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
2,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
2,0,0,33.0,0,1631.0,0.0,754.0,0.0,0.0,False,5,1
